ID,marca,modelo,fecha,tipo_cambio,total_km,tipo_combustible,consumo,tipo_motor,tasa,precio
15524,merc, CLA Class,2019,Automatic,9054,Diesel,4.58,2.1,145.0,25491
19078,merc, V Class,2018,Manual,29723,Diesel,5.08,2.1,145.0,19498
12086,bmw, M4,2019,Semi-Auto,101,Petrol,6.92,3.0,145.0,41980
12781,bmw, X4,2015,Automatic,51536,Diesel,4.91,3.0,200.0,19799
18227,toyota, Verso,2015,Semi-Auto,11536,Petrol,5.41,1.8,160.0,14871
15044,merc, CLA Class,2014,Automatic,41445,Petrol,5.91,2.0,205.0,24995
16985,ford, Edge,2019,Automatic,10,Diesel,6.32,2.0,145.0,33500
15260,merc, GL Class,2016,Automatic,19859,Diesel,4.16,2.1,125.0,25999
14891,hyundi, IX35,2015,Manual,26564,Petrol,5.67,0.0,200.0,9700
16845,ford, KA,2015,Manual,12809,Petrol,4.08,1.2,30.0,5420
15533,skoda, Scala,2019,Automatic,8347,Diesel,4.33,1.6,145.0,17490
14157,bmw, X7,2020,Semi-Auto,3116,Diesel,7.49,3.0,145.0,72000
16123,skoda, Kamiq,2019,Automatic,200,Other,5.33,1.5,145.0,18980
16609,merc, V Class,2019,Automatic,500,Diesel,6.5,2.0,145.0,45395
14707,bmw, Z4,2019,Semi-Auto,2485,Petrol,6.08,2.0,145.0,32449
18036,hyundi, IX35,2014,Manual,51023,Diesel,4.41,1.7,145.0,7995
18830,ford, Grand C-MAX,2013,Automatic,47421,Diesel,4.83,2.0,165.0,8470
19158,ford, Edge,2017,Automatic,20540,Diesel,4.83,2.0,160.0,19997
14162,toyota, Prius,2017,Automatic,24301,Hybrid,3.41,1.8,0.0,21995
12050,vauxhall, Zafira Tourer,2016,Automatic,14000,Petrol,5.75,1.4,200.0,12990
14594,merc, SLK,2013,Automatic,43739,Diesel,4.16,2.1,145.0,10499
17493,vw, Scirocco,2016,Manual,28000,Petrol,4.99,2.0,150.0,13993
13550,vw, Arteon,2019,Automatic,6000,Diesel,5.33,2.0,145.0,27990
18469,audi, A7,2015,Semi-Auto,41656,Diesel,4.33,3.0,145.0,19998
14236,merc, CLS Class,2016,Semi-Auto,44029,Diesel,4.08,2.1,125.0,19980
18112,toyota, Verso,2017,Manual,19303,Diesel,3.75,1.6,145.0,12800
15849,merc, S Class,2016,Semi-Auto,25317,Petrol,9.76,6.0,570.0,79950
17715,audi, RS4,2020,Semi-Auto,2200,Petrol,8.17,2.9,145.0,69995
16015,skoda, Yeti,2016,Manual,30000,Petrol,4.58,1.2,125.0,12495
19051,ford, Mustang,2020,Manual,613,Petrol,7.49,2.3,145.0,33979
15051,ford, KA,2014,Manual,25766,Petrol,4.08,1.2,30.0,5500
19014,ford, Grand Tourneo Connect,2018,Automatic,9486,Diesel,4.16,1.5,145.0,15990
17846,vw, Arteon,2019,Semi-Auto,20,Diesel,4.67,2.0,145.0,31498
17725,bmw, 8 Series,2019,Semi-Auto,5441,Diesel,5.82,3.0,145.0,59990
14842,ford, Tourneo Connect,2016,Manual,26545,Diesel,3.66,1.5,30.0,12500
16581,merc, CLA Class,2016,Manual,47020,Petrol,4.58,1.6,125.0,14000
18753,vw, Arteon,2019,Semi-Auto,3438,Diesel,4.67,2.0,145.0,28995
17277,vw, Tiguan Allspace,2019,Automatic,8708,Petrol,7.66,2.0,145.0,31490
15408,vw, Amarok,2019,Automatic,3997,Diesel,7.0,3.0,260.0,31350
13766,merc, CLS Class,2019,Semi-Auto,12346,Diesel,4.91,2.9,145.0,43499
18018,hyundi, Santa Fe,2016,Semi-Auto,32223,Diesel,5.57,2.2,240.0,19000
16600,vauxhall, Combo Life,2018,Manual,2770,Diesel,4.41,1.5,145.0,15300
14755,vw, CC,2017,Manual,37353,Diesel,3.75,2.0,30.0,12791
15669,hyundi, I800,2018,Manual,22756,Diesel,7.42,2.5,145.0,16895
12494,merc, V Class,2019,Automatic,14227,Diesel,5.16,2.2,145.0,38949
16096,hyundi, IX35,2015,Manual,23866,Diesel,4.33,1.7,145.0,9691
16577,bmw, Z3,2002,Automatic,16500,Petrol,8.0,2.2,325.0,14995
18853,hyundi, Santa Fe,2015,Semi-Auto,11673,Diesel,5.67,2.2,265.0,18992
14021,bmw, M4,2017,Automatic,24905,Petrol,6.92,3.0,150.0,32000
17494,ford, Edge,2019,Automatic,1,Diesel,6.32,2.0,145.0,33495
17201,merc, S Class,2019,Semi-Auto,11876,Diesel,4.5,3.0,145.0,47599
18104,vw, Amarok,2018,Automatic,18397,Diesel,6.5,3.0,260.0,26880
16784,vw, Arteon,2019,Semi-Auto,553,Petrol,4.99,2.0,145.0,28690
14109,skoda, Scala,2020,Manual,1652,Diesel,4.08,1.6,145.0,16957
18656,bmw, Z4,2010,Manual,68090,Petrol,7.08,2.5,305.0,9440
13202,ford, Galaxy,2016,Manual,32792,Diesel,4.16,2.0,125.0,14499
14910,merc, V Class,2019,Automatic,18812,Diesel,4.83,2.1,150.0,20391
15666,toyota, GT86,2016,Manual,28321,Petrol,6.5,2.0,265.0,15000
13219,toyota, Prius,2019,Automatic,2979,Hybrid,3.75,1.8,140.0,26990
15373,hyundi, IX20,2016,Manual,38756,Petrol,4.67,1.4,125.0,7240
18505,toyota, Prius,2019,Automatic,1995,Hybrid,3.83,1.8,135.0,22490
12701,ford, Grand Tourneo Connect,2017,Manual,52175,Diesel,3.66,1.5,30.0,12500
15252,vw, Caravelle,2019,Automatic,4473,Diesel,7.0,2.0,150.0,46999
14403,audi, A7,2016,Automatic,48669,Diesel,3.83,3.0,125.0,19990
15397,toyota, Supra,2019,Semi-Auto,1902,Petrol,6.82,3.0,145.0,51995
17248,vauxhall, Zafira Tourer,2016,Automatic,21491,Petrol,6.0,1.4,235.0,11925
14901,bmw, Z4,2020,Semi-Auto,603,Petrol,6.08,2.0,145.0,33993
16695,vauxhall, Combo Life,2019,Manual,8556,Diesel,4.41,1.5,145.0,13498
12227,merc, CLS Class,2019,Automatic,6273,Diesel,4.83,2.9,145.0,35980
13728,ford, KA,2014,Manual,41127,Petrol,4.08,1.2,30.0,4500
15773,audi, RS5,2014,Automatic,49989,Petrol,8.91,4.2,555.0,26995
13839,merc, CLS Class,2016,Semi-Auto,23636,Diesel,4.58,3.0,160.0,22498
15965,bmw, X4,2015,Automatic,95408,Diesel,4.33,2.0,145.0,15199
12383,bmw, M4,2019,Semi-Auto,13,Petrol,7.24,3.0,145.0,48940
15382,vw, Caddy,2015,Manual,54641,Diesel,3.91,2.0,265.0,12490
12067,toyota, Verso,2013,Manual,55965,Petrol,5.5,1.6,205.0,8490
17869,bmw, X4,2017,Semi-Auto,18150,Diesel,4.91,3.0,200.0,25000
17283,merc, V Class,2019,Automatic,500,Diesel,6.16,2.1,145.0,27000
14738,toyota, Prius,2016,Automatic,32988,Hybrid,2.5,1.8,0.0,17995
16710,ford, KA,2007,Manual,50000,Petrol,5.16,1.3,160.0,1990
17070,vw, CC,2016,Semi-Auto,33810,Diesel,4.16,2.0,125.0,13495
14759,audi, A8,2018,Automatic,5289,Diesel,4.67,3.0,145.0,36990
15712,vw, Scirocco,2012,Manual,68580,Petrol,6.32,2.0,235.0,8990
15239,skoda, Scala,2019,Manual,3587,Petrol,4.74,1.0,145.0,17490
13615,vw, Caravelle,2014,Automatic,72000,Diesel,6.74,2.0,325.0,23950
19050,ford, Grand C-MAX,2012,Manual,58745,Petrol,5.75,1.6,200.0,6650
12344,bmw, M4,2019,Semi-Auto,2258,Petrol,6.92,3.0,145.0,48000
15528,bmw, X7,2019,Semi-Auto,1500,Diesel,7.0,3.0,150.0,64999
18816,merc, V Class,2019,Semi-Auto,2924,Diesel,5.25,2.2,145.0,36980
12868,hyundi, I800,2016,Automatic,55088,Diesel,7.0,2.5,330.0,12000
12387,vw, Beetle,2015,Manual,50000,Diesel,3.83,2.0,30.0,10995
15128,merc, V Class,2019,Automatic,3000,Diesel,6.32,2.0,150.0,43890
17866,skoda, Scala,2020,Semi-Auto,250,Petrol,4.99,1.0,145.0,17495
14840,ford, Galaxy,2017,Manual,35930,Diesel,4.16,2.0,125.0,18749
17381,merc, V Class,2016,Semi-Auto,24754,Diesel,5.25,2.2,235.0,32134
19407,ford, Puma,2019,Manual,1693,Petrol,4.67,1.0,145.0,19000
16812,ford, Grand C-MAX,2016,Manual,26611,Petrol,4.33,1.0,30.0,9991
13395,bmw, i3,2016,Automatic,59945,Hybrid,0.5,0.0,0.0,14900
13780,merc, S Class,2019,Automatic,1933,Diesel,5.82,3.0,145.0,55995
19274,merc, CLS Class,2016,Automatic,30744,Diesel,4.08,2.1,125.0,19480
19442,toyota, Prius,2019,Automatic,4000,Hybrid,1.0,1.8,135.0,21500
19230,bmw, M4,2019,Semi-Auto,5650,Petrol,7.24,3.0,145.0,47898
15469,vauxhall, Antara,2013,Manual,47600,Diesel,5.33,2.2,240.0,8990
12374,hyundi, IX20,2013,Manual,50227,Petrol,5.16,1.4,150.0,5690
16800,audi, A7,2016,Automatic,30122,Diesel,4.41,3.0,150.0,22450
18318,ford, Galaxy,2016,Manual,24758,Diesel,4.16,2.0,125.0,16500
16945,ford, Tourneo Custom,2015,Manual,30324,Diesel,5.41,2.2,235.0,15998
19271,merc, S Class,2018,Automatic,3728,Diesel,4.83,3.0,145.0,57899
17155,vw, CC,2016,Manual,74194,Diesel,4.25,2.0,125.0,10000
13963,vw, Amarok,2019,Automatic,7583,Diesel,8.31,3.0,260.0,37995
18724,skoda, Yeti,2015,Semi-Auto,36502,Petrol,4.58,1.2,125.0,9995
18465,hyundi, Santa Fe,2017,Manual,28507,Diesel,4.99,2.2,150.0,18000
14994,ford, Grand C-MAX,2015,Manual,28359,Diesel,3.91,1.6,125.0,8998
12025,merc, CLS Class,2019,Semi-Auto,3418,Diesel,4.91,2.9,145.0,45699
18901,vw, Arteon,2019,Automatic,6786,Petrol,7.17,2.0,145.0,29980
18966,bmw, 8 Series,2019,Automatic,5883,Petrol,7.0,3.0,145.0,62995
18895,merc, V Class,2019,Automatic,2582,Diesel,5.16,2.2,145.0,41730
15152,merc, V Class,2018,Manual,27222,Diesel,5.08,2.1,145.0,19998
12319,bmw, 6 Series,2017,Semi-Auto,25975,Diesel,4.58,3.0,160.0,23990
17225,toyota, Land Cruiser,2020,Automatic,3500,Diesel,7.81,2.8,145.0,50995
13346,merc, V Class,2016,Automatic,48000,Diesel,5.25,2.2,235.0,30449
18055,merc, V Class,2019,Automatic,11588,Diesel,5.16,2.2,145.0,38949
17464,merc, SLK,2015,Automatic,21078,Diesel,3.33,2.1,30.0,14900
14609,skoda, Yeti,2014,Manual,40224,Diesel,4.25,2.0,145.0,8990
18386,vauxhall, Combo Life,2019,Manual,4960,Diesel,4.41,1.5,145.0,14298
14364,toyota, Verso,2016,Manual,7674,Diesel,3.75,1.6,30.0,12230
17507,skoda, Kamiq,2019,Manual,3541,Diesel,4.16,1.6,145.0,20866
16548,bmw, M4,2020,Automatic,10,Petrol,6.92,3.0,150.0,49488
16822,audi, SQ5,2017,Automatic,20000,Petrol,6.92,3.0,145.0,37700
14049,ford, Galaxy,2016,Manual,28288,Diesel,4.16,2.0,125.0,17995
17232,hyundi, I40,2016,Manual,67654,Diesel,3.58,1.7,30.0,8599
15540,bmw, 6 Series,2017,Semi-Auto,23451,Diesel,4.74,3.0,200.0,22991
19621,hyundi, IX20,2017,Manual,15687,Petrol,4.67,1.4,125.0,8798
15359,ford, Edge,2017,Manual,41940,Diesel,4.91,2.0,145.0,19710
17003,skoda, Yeti,2016,Semi-Auto,24070,Petrol,4.58,1.2,125.0,10907
14379,ford, Grand C-MAX,2017,Manual,17509,Petrol,4.33,1.0,145.0,12931
16355,vauxhall, GTC,2016,Manual,48877,Diesel,3.5,1.6,30.0,8991
13732,bmw, X4,2020,Semi-Auto,1608,Petrol,8.74,3.0,145.0,45500
16025,hyundi, IX20,2016,Manual,8423,Petrol,4.67,1.4,125.0,8298
16079,bmw, M4,2015,Automatic,35284,Petrol,6.92,3.0,300.0,26499
16758,ford, Edge,2017,Semi-Auto,24224,Diesel,4.83,2.0,150.0,20999
14878,ford, Grand C-MAX,2018,Manual,21965,Petrol,4.33,1.0,145.0,11795
18745,bmw, M4,2016,Automatic,771,Petrol,7.08,3.0,300.0,99950
16876,skoda, Yeti,2016,Manual,36817,Diesel,3.75,2.0,30.0,11100
18567,toyota, GT86,2018,Manual,5260,Petrol,6.5,2.0,145.0,20695
16195,audi, Q8,2020,Automatic,1500,Diesel,7.17,3.0,145.0,63888
12124,merc, GL Class,2017,Automatic,30827,Diesel,4.91,2.1,200.0,27999
18949,bmw, i8,2015,Automatic,43102,Hybrid,1.75,1.5,0.0,42890
16723,bmw, 7 Series,2015,Automatic,52000,Diesel,4.16,3.0,145.0,25990
15419,vauxhall, Combo Life,2019,Automatic,564,Diesel,4.67,1.5,145.0,18000
19624,vw, Scirocco,2017,Semi-Auto,10419,Diesel,4.08,2.0,30.0,16400
15780,ford, Grand C-MAX,2015,Manual,49633,Diesel,3.66,1.5,30.0,8991
16766,vauxhall, Zafira Tourer,2015,Manual,29600,Diesel,3.75,1.6,30.0,9000
15207,vw, Arteon,2019,Semi-Auto,4110,Diesel,3.91,2.0,150.0,26990
13439,merc, S Class,2014,Automatic,26000,Petrol,8.4,5.5,555.0,41980
16261,bmw, Z4,2015,Semi-Auto,22583,Petrol,5.67,2.0,200.0,16450
14158,bmw, X4,2020,Automatic,10,Diesel,5.5,2.0,145.0,40995
14310,bmw, X6,2018,Semi-Auto,6100,Diesel,4.99,3.0,145.0,36995
19200,audi, A7,2019,Semi-Auto,76,Diesel,4.99,2.0,145.0,35998
18857,ford, KA,2018,Manual,10437,Petrol,4.08,1.2,150.0,9000
13586,merc, V Class,2018,Semi-Auto,2748,Diesel,5.25,2.2,145.0,36399
12658,ford, Grand C-MAX,2015,Manual,64000,Diesel,3.66,1.5,30.0,7999
15610,toyota, Prius,2010,Automatic,67662,Hybrid,3.33,1.8,0.0,8700
13938,hyundi, I40,2019,Manual,10,Diesel,4.5,1.6,145.0,16000
19324,merc, X-CLASS,2019,Automatic,3740,Diesel,6.57,2.3,260.0,31950
12352,toyota, Land Cruiser,2015,Semi-Auto,3790,Diesel,6.16,2.8,300.0,35695
15628,merc, V Class,2019,Automatic,1002,Diesel,6.5,2.0,145.0,44490
17102,merc, CLS Class,2019,Semi-Auto,8264,Diesel,4.83,2.9,145.0,36000
16890,bmw, 8 Series,2019,Semi-Auto,8200,Petrol,8.81,4.4,145.0,72990
13883,vw, Scirocco,2017,Manual,13464,Diesel,3.5,2.0,20.0,16998
18817,audi, Q8,2019,Automatic,8300,Petrol,8.91,3.0,145.0,58000
18544,audi, A8,2019,Automatic,16584,Petrol,6.24,3.0,145.0,33992
14185,skoda, Scala,2020,Automatic,2645,Diesel,4.33,1.6,145.0,22499
15381,ford, KA,2014,Manual,31935,Petrol,4.08,1.2,30.0,3334
13960,vw, Beetle,2009,Manual,69000,Petrol,6.5,1.6,265.0,5990
16712,merc, V Class,2016,Automatic,42000,Diesel,5.25,2.1,235.0,31995
17405,hyundi, IX20,2015,Manual,27027,Petrol,4.67,1.4,125.0,6498
14297,toyota, Prius,2017,Automatic,28031,Hybrid,2.5,1.8,0.0,19313
18077,merc, CLS Class,2017,Automatic,19926,Diesel,4.58,3.0,160.0,24913
17807,hyundi, IX20,2017,Manual,14962,Diesel,3.66,1.6,145.0,9390
18558,merc, M Class,2015,Automatic,68279,Diesel,6.0,3.0,300.0,18789
14931,merc, GLS Class,2020,Semi-Auto,2596,Diesel,7.74,3.0,145.0,66990
15234,ford, Galaxy,2017,Manual,32841,Diesel,4.16,2.0,125.0,17999
12396,merc, S Class,2019,Automatic,582,Hybrid,1.91,3.0,135.0,56499
13777,bmw, M4,2019,Semi-Auto,1348,Petrol,6.92,3.0,145.0,41990
13599,ford, Grand C-MAX,2019,Manual,9693,Diesel,4.08,1.5,145.0,14950
17233,merc, CLS Class,2018,Semi-Auto,5203,Diesel,4.83,2.9,145.0,33980
12223,ford, Galaxy,2017,Automatic,7743,Diesel,4.5,2.0,145.0,20627
15394,vw, Scirocco,2014,Manual,49943,Diesel,4.25,2.0,20.0,10499
15011,audi, RS6,2014,Automatic,59894,Petrol,8.17,4.0,555.0,37000
14051,merc, M Class,2004,Semi-Auto,165000,Petrol,11.76,3.7,330.0,1995
15209,vw, Scirocco,2015,Manual,21800,Diesel,4.25,2.0,20.0,12999
15532,hyundi, IX35,2014,Manual,52000,Diesel,4.41,1.7,145.0,7890
19044,audi, SQ7,2017,Automatic,30000,Diesel,6.0,4.0,145.0,51990
16102,merc, M Class,2013,Semi-Auto,56979,Diesel,5.25,2.1,200.0,16991
14308,vw, CC,2014,Semi-Auto,40348,Diesel,4.33,2.0,145.0,9960
13484,ford, Edge,2016,Manual,21476,Diesel,4.91,2.0,205.0,18700
12458,vw, Amarok,2019,Automatic,8000,Diesel,7.0,3.0,260.0,35990
12968,merc, CLS Class,2017,Automatic,32977,Diesel,4.58,3.0,145.0,21900
18776,bmw, X4,2016,Automatic,44352,Diesel,4.33,2.0,150.0,21400
18770,bmw, M4,2019,Semi-Auto,24,Petrol,6.92,3.0,145.0,45475
15283,skoda, Scala,2019,Automatic,3128,Petrol,5.25,1.5,145.0,18499
13539,ford, Grand C-MAX,2016,Manual,6679,Petrol,4.33,1.0,30.0,11495
12782,audi, RS5,2019,Automatic,4009,Petrol,7.92,2.9,145.0,55292
17196,toyota, Prius,2017,Automatic,24128,Hybrid,3.66,1.8,135.0,22990
13373,vw, Arteon,2019,Automatic,4596,Diesel,4.67,2.0,145.0,29450
17236,toyota, Prius,2017,Automatic,66661,Hybrid,2.75,1.8,135.0,16498
17209,bmw, 8 Series,2019,Semi-Auto,2395,Petrol,7.08,3.0,145.0,53980
13500,vw, Amarok,2019,Automatic,1956,Diesel,7.0,3.0,260.0,36995
14611,vw, Caravelle,2020,Semi-Auto,17,Diesel,7.0,2.0,145.0,49980
14904,audi, A8,2012,Automatic,64900,Diesel,6.16,4.2,300.0,13290
17224,bmw, M4,2019,Automatic,1466,Petrol,6.92,3.0,145.0,49999
17928,audi, RS6,2016,Semi-Auto,49050,Petrol,8.0,4.0,325.0,44985
13703,audi, A7,2016,Automatic,56670,Diesel,3.83,3.0,125.0,18999
19149,hyundi, Santa Fe,2016,Manual,10236,Diesel,4.99,2.2,200.0,17790
12370,bmw, Z4,2019,Semi-Auto,1561,Petrol,7.08,3.0,150.0,38850
13863,vw, Arteon,2020,Semi-Auto,1558,Diesel,4.67,2.0,145.0,31995
15482,toyota, Verso,2017,Manual,29973,Petrol,5.67,1.6,200.0,12750
16309,hyundi, I800,2018,Automatic,35050,Diesel,7.0,2.5,145.0,14990
14011,skoda, Rapid,2013,Manual,50257,Petrol,4.5,1.2,125.0,4591
15911,merc, V Class,2020,Semi-Auto,1000,Diesel,6.5,2.0,145.0,52999
18662,bmw, M3,2005,Manual,115000,Petrol,11.31,3.2,315.0,10999
19068,ford, Galaxy,2018,Semi-Auto,23836,Diesel,4.5,2.0,145.0,17995
17470,merc, V Class,2018,Manual,22740,Diesel,5.08,2.1,145.0,20998
12478,bmw, 7 Series,2016,Automatic,8814,Petrol,6.66,4.4,300.0,35480
17602,toyota, PROACE VERSO,2019,Automatic,9119,Diesel,6.08,2.0,145.0,28456
19577,skoda, Scala,2020,Semi-Auto,1000,Petrol,4.99,1.0,145.0,19990
13358,vw, Arteon,2019,Automatic,5114,Diesel,6.24,2.0,145.0,28990
14684,vw, Scirocco,2017,Manual,29234,Diesel,4.41,2.0,145.0,15990
19045,audi, A7,2019,Automatic,4288,Diesel,6.16,3.0,145.0,42500
17148,merc, CLS Class,2019,Semi-Auto,7036,Diesel,4.83,2.9,145.0,36490
14957,audi, A8,2018,Semi-Auto,11341,Diesel,4.83,3.0,145.0,36000
19076,hyundi, IX35,2013,Manual,47232,Diesel,4.83,2.0,200.0,7776
14974,vauxhall, Antara,2013,Manual,82059,Diesel,5.33,2.2,235.0,5495
16010,ford, KA,2013,Manual,40289,Petrol,4.08,1.2,30.0,4995
14731,vauxhall, GTC,2015,Manual,79205,Petrol,4.99,1.4,165.0,5498
15885,vw, Arteon,2018,Semi-Auto,31593,Diesel,4.5,2.0,150.0,18498
13602,audi, RS6,2017,Automatic,22558,Petrol,8.0,4.0,145.0,61700
17309,skoda, Scala,2019,Manual,3570,Petrol,4.74,1.0,145.0,14995
15787,merc, CLA Class,2016,Automatic,28863,Diesel,3.99,2.1,125.0,18000
13727,ford, Grand C-MAX,2015,Manual,30858,Petrol,4.33,1.0,30.0,9975
19182,toyota, Prius,2019,Automatic,3700,Hybrid,3.66,1.8,135.0,23998
16332,bmw, 6 Series,2017,Automatic,25338,Diesel,4.74,3.0,200.0,23750
18216,skoda, Scala,2019,Semi-Auto,20,Petrol,4.99,1.0,145.0,20495
12826,audi, RS3,2019,Semi-Auto,14585,Petrol,7.92,2.5,150.0,46990
16520,bmw, X7,2019,Semi-Auto,4900,Diesel,7.0,3.0,145.0,67000
18123,vw, Scirocco,2017,Semi-Auto,28349,Petrol,5.33,2.0,145.0,14990
18043,merc, CLA Class,2016,Manual,91000,Diesel,3.5,2.1,20.0,10993
15760,skoda, Yeti,2017,Semi-Auto,10345,Petrol,4.58,1.2,125.0,14400
17777,bmw, M2,2019,Semi-Auto,1797,Petrol,8.08,3.0,145.0,42351
19085,toyota, Avensis,2013,Manual,51504,Diesel,3.75,2.0,30.0,6625
15979,vw, Jetta,2015,Manual,69988,Diesel,3.33,2.0,20.0,7498
19206,ford, Mustang,2019,Automatic,11,Petrol,7.66,2.3,145.0,37300
12367,ford, Edge,2018,Automatic,24230,Diesel,4.91,2.0,145.0,21810
12778,vw, Arteon,2019,Automatic,9956,Petrol,4.99,2.0,145.0,26690
17850,bmw, X7,2019,Automatic,9811,Diesel,7.0,3.0,145.0,62850
13230,vw, Scirocco,2017,Semi-Auto,14151,Diesel,4.41,2.0,145.0,17120
15202,merc, CLS Class,2017,Semi-Auto,46943,Diesel,4.08,2.1,145.0,19799
17686,vw, Scirocco,2017,Manual,15586,Petrol,4.5,1.4,145.0,13999
15655,ford, Edge,2017,Automatic,23318,Diesel,4.83,2.0,145.0,23499
19437,bmw, 7 Series,2017,Automatic,22000,Petrol,10.64,6.6,150.0,52950
17703,hyundi, I40,2015,Manual,34572,Diesel,3.58,1.7,30.0,9298
19055,vw, Caddy Maxi Life,2019,Manual,3349,Diesel,4.08,2.0,145.0,19499
15206,bmw, 7 Series,2018,Semi-Auto,39196,Diesel,4.33,3.0,145.0,31322
17080,ford, KA,2013,Manual,32966,Petrol,4.08,1.2,30.0,3999
14712,toyota, Land Cruiser,2014,Automatic,60000,Diesel,7.92,4.5,540.0,44990
19289,ford, Galaxy,2017,Manual,37614,Diesel,4.16,2.0,125.0,17999
12477,ford, Puma,2020,Manual,1000,Petrol,4.74,1.0,150.0,22998
13277,audi, A7,2019,Semi-Auto,4000,Diesel,6.08,3.0,145.0,40000
15806,ford, Galaxy,2017,Automatic,19921,Diesel,4.5,2.0,145.0,18500
15226,vw, Amarok,2019,Automatic,8906,Diesel,7.0,3.0,260.0,32895
15744,vw, Arteon,2019,Semi-Auto,18000,Petrol,4.99,2.0,145.0,25990
16266,skoda, Rapid,2014,Manual,47989,Petrol,4.5,1.2,125.0,6016
17176,skoda, Yeti,2017,Automatic,27700,Other,4.58,1.2,145.0,14480
13674,bmw, i3,2017,Automatic,36429,Hybrid,0.5,0.0,0.0,18500
16709,toyota, Prius,2017,Automatic,52926,Hybrid,2.5,1.8,135.0,18000
14344,vw, Arteon,2018,Semi-Auto,11555,Petrol,4.99,2.0,145.0,21498
15942,bmw, i3,2017,Automatic,23956,Other,0.5,0.6,135.0,19500
15684,skoda, Scala,2019,Manual,3431,Petrol,4.74,1.0,150.0,14995
18298,bmw, X4,2019,Semi-Auto,12733,Diesel,6.32,3.0,150.0,38500
16629,audi, Q8,2019,Automatic,7000,Diesel,7.0,3.0,145.0,58450
14639,skoda, Kamiq,2019,Manual,1234,Petrol,4.99,1.5,145.0,19950
14653,skoda, Rapid,2019,Manual,12850,Petrol,3.99,1.0,145.0,9545
12904,toyota, Prius,2016,Automatic,24715,Hybrid,2.5,1.8,0.0,18495
14788,toyota, Avensis,2017,Manual,29271,Petrol,5.16,1.8,145.0,13486
13596,vauxhall, Zafira Tourer,2017,Automatic,15411,Petrol,5.75,1.4,145.0,12900
17792,merc, G Class,2019,Semi-Auto,8691,Diesel,21.38,3.0,150.0,102502
16691,vw, Caravelle,2019,Automatic,4000,Diesel,7.17,2.0,145.0,41990
19388,vw, Arteon,2018,Semi-Auto,7829,Diesel,3.91,2.0,145.0,24485
13840,hyundi, IX35,2013,Automatic,28000,Diesel,6.0,2.0,300.0,10488
15832,merc, GLS Class,2018,Automatic,16489,Diesel,6.32,3.0,145.0,43286
13687,skoda, Rapid,2014,Semi-Auto,36792,Petrol,6.66,1.4,145.0,7290
19023,vw, Scirocco,2015,Manual,28578,Petrol,4.5,1.4,125.0,10391
12670,merc, GL Class,2016,Automatic,14253,Diesel,6.5,3.0,325.0,35371
13362,vw, Scirocco,2017,Automatic,16614,Petrol,5.33,2.0,145.0,14999
18642,audi, A7,2019,Semi-Auto,7968,Diesel,6.08,3.0,145.0,37950
16642,vw, Tiguan Allspace,2020,Semi-Auto,6000,Diesel,6.08,2.0,145.0,32472
14134,merc, X-CLASS,2018,Automatic,3500,Diesel,6.57,2.3,250.0,28490
14833,bmw, 7 Series,2019,Semi-Auto,101,Diesel,5.67,3.0,145.0,48782
16483,ford, Grand C-MAX,2017,Manual,62833,Diesel,3.66,1.5,30.0,8450
15368,skoda, Scala,2019,Manual,4990,Petrol,4.74,1.0,145.0,15290
19488,audi, A7,2014,Automatic,42709,Diesel,4.91,3.0,200.0,16800
17508,bmw, M6,2016,Semi-Auto,26642,Petrol,8.25,4.4,555.0,35898
16687,merc, GL Class,2014,Manual,23888,Diesel,3.75,2.1,30.0,14499
14436,skoda, Rapid,2017,Manual,39000,Petrol,4.08,1.2,30.0,8690
13832,vw, Arteon,2019,Automatic,5043,Petrol,4.99,2.0,145.0,25991
19565,hyundi, I40,2017,Manual,9225,Diesel,3.58,1.7,145.0,11690
14637,ford, Edge,2017,Automatic,31000,Diesel,4.83,2.0,145.0,19499
16104,vw, Scirocco,2016,Automatic,41284,Diesel,4.08,2.0,30.0,15000
14196,merc, CLS Class,2018,Semi-Auto,18559,Diesel,4.83,2.9,145.0,33000
18184,ford, Edge,2019,Semi-Auto,9685,Diesel,6.32,2.0,145.0,29999
19436,bmw, M4,2020,Semi-Auto,6,Petrol,6.92,3.0,145.0,45990
16734,merc, S Class,2015,Automatic,8051,Petrol,7.42,4.7,325.0,36499
18041,vw, California,2019,Automatic,10080,Diesel,8.08,2.0,260.0,57991
12456,vw, Tiguan Allspace,2020,Semi-Auto,5000,Diesel,6.08,2.0,145.0,34250
16105,audi, S4,2007,Manual,101000,Petrol,11.59,4.2,555.0,5995
14469,vw, Beetle,2015,Manual,48000,Petrol,4.83,1.4,140.0,8990
16393,audi, A7,2019,Semi-Auto,13502,Diesel,4.99,2.0,150.0,31990
16461,bmw, 7 Series,2014,Automatic,59640,Diesel,4.67,3.0,160.0,13840
12766,bmw, M4,2019,Semi-Auto,9244,Petrol,7.24,3.0,145.0,44980
14193,toyota, Prius,2016,Automatic,31055,Hybrid,2.5,1.8,0.0,16890
13374,merc, M Class,2014,Automatic,50974,Diesel,6.0,3.0,300.0,19495
12681,ford, Puma,2020,Manual,2548,Petrol,4.67,1.0,150.0,20890
13644,merc, SLK,2014,Semi-Auto,50027,Diesel,4.16,2.0,145.0,11999
14805,hyundi, I40,2015,Manual,41050,Diesel,3.58,1.7,30.0,7480
